object,color,seed,prompt,image_path,object_raw,color_raw,object_predicted,color_predicted,binding_correct
chair,brown,23,a photo of a brown chair,chair/brown/seed_0023.png,chair,brown,chair,brown,True
chair,brown,24,a photo of a brown chair,chair/brown/seed_0024.png,chair,brown,chair,brown,True
chair,brown,25,a photo of a brown chair,chair/brown/seed_0025.png,chair,brown,chair,brown,True
chair,brown,26,a photo of a brown chair,chair/brown/seed_0026.png,chair,brown,chair,brown,True
chair,brown,27,a photo of a brown chair,chair/brown/seed_0027.png,chair,brown,chair,brown,True
chair,brown,28,a photo of a brown chair,chair/brown/seed_0028.png,chair,brown,chair,brown,True
chair,brown,29,a photo of a brown chair,chair/brown/seed_0029.png,chair,brown,chair,brown,True
flower,blue,0,a photo of a blue flower,flower/blue/seed_0000.png,flower,blue,flower,blue,True
flower,blue,1,a photo of a blue flower,flower/blue/seed_0001.png,flower,purple,flower,purple,False
flower,blue,2,a photo of a blue flower,flower/blue/seed_0002.png,flower,blue,flower,blue,True
flower,blue,3,a photo of a blue flower,flower/blue/seed_0003.png,flower,blue,flower,blue,True
flower,blue,4,a photo of a blue flower,flower/blue/seed_0004.png,flower,blue,flower,blue,True
flower,blue,5,a photo of a blue flower,flower/blue/seed_0005.png,flower,blue,flower,blue,True
flower,blue,6,a photo of a blue flower,flower/blue/seed_0006.png,flower,blue,flower,blue,True
flower,blue,7,a photo of a blue flower,flower/blue/seed_0007.png,flower,blue,flower,blue,True
flower,blue,8,a photo of a blue flower,flower/blue/seed_0008.png,flower,blue,flower,blue,True
flower,blue,9,a photo of a blue flower,flower/blue/seed_0009.png,flower,blue,flower,blue,True
flower,blue,10,a photo of a blue flower,flower/blue/seed_0010.png,flower,blue,flower,blue,True
flower,blue,11,a photo of a blue flower,flower/blue/seed_0011.png,flower,blue,flower,blue,True
flower,blue,12,a photo of a blue flower,flower/blue/seed_0012.png,flower,blue,flower,blue,True
flower,blue,13,a photo of a blue flower,flower/blue/seed_0013.png,flower,blue,flower,blue,True
flower,blue,14,a photo of a blue flower,flower/blue/seed_0014.png,flower,blue,flower,blue,True
flower,blue,15,a photo of a blue flower,flower/blue/seed_0015.png,flower,blue,flower,blue,True
flower,blue,16,a photo of a blue flower,flower/blue/seed_0016.png,flower,blue,flower,blue,True
flower,blue,17,a photo of a blue flower,flower/blue/seed_0017.png,flower,blue,flower,blue,True
flower,blue,18,a photo of a blue flower,flower/blue/seed_0018.png,flower,blue,flower,blue,True
flower,blue,19,a photo of a blue flower,flower/blue/seed_0019.png,flower,blue,flower,blue,True
flower,blue,20,a photo of a blue flower,flower/blue/seed_0020.png,flower,blue,flower,blue,True
flower,blue,21,a photo of a blue flower,flower/blue/seed_0021.png,flower,blue,flower,blue,True
flower,blue,22,a photo of a blue flower,flower/blue/seed_0022.png,flower,blue,flower,blue,True
flower,blue,23,a photo of a blue flower,flower/blue/seed_0023.png,flower,blue,flower,blue,True
flower,blue,24,a photo of a blue flower,flower/blue/seed_0024.png,flower,blue,flower,blue,True
flower,blue,25,a photo of a blue flower,flower/blue/seed_0025.png,flower,pink,flower,pink,False
flower,blue,26,a photo of a blue flower,flower/blue/seed_0026.png,flower,blue,flower,blue,True
flower,blue,27,a photo of a blue flower,flower/blue/seed_0027.png,flower,blue,flower,blue,True
flower,blue,28,a photo of a blue flower,flower/blue/seed_0028.png,flower,blue,flower,blue,True
flower,blue,29,a photo of a blue flower,flower/blue/seed_0029.png,flower,purple,flower,purple,False
flower,yellow,0,a photo of a yellow flower,flower/yellow/seed_0000.png,flower,yellow,flower,yellow,True
flower,yellow,1,a photo of a yellow flower,flower/yellow/seed_0001.png,flower,pink,flower,pink,False
flower,yellow,2,a photo of a yellow flower,flower/yellow/seed_0002.png,flower,yellow,flower,yellow,True
flower,yellow,3,a photo of a yellow flower,flower/yellow/seed_0003.png,flower,yellow,flower,yellow,True
flower,yellow,4,a photo of a yellow flower,flower/yellow/seed_0004.png,flower,yellow,flower,yellow,True
flower,yellow,5,a photo of a yellow flower,flower/yellow/seed_0005.png,flower,yellow,flower,yellow,True
flower,yellow,6,a photo of a yellow flower,flower/yellow/seed_0006.png,flower,yellow,flower,yellow,True
flower,yellow,7,a photo of a yellow flower,flower/yellow/seed_0007.png,flower,yellow,flower,yellow,True
flower,yellow,8,a photo of a yellow flower,flower/yellow/seed_0008.png,flower,yellow,flower,yellow,True
flower,yellow,9,a photo of a yellow flower,flower/yellow/seed_0009.png,flower,yellow,flower,yellow,True
flower,yellow,10,a photo of a yellow flower,flower/yellow/seed_0010.png,flower,yellow,flower,yellow,True
flower,yellow,11,a photo of a yellow flower,flower/yellow/seed_0011.png,flower,yellow,flower,yellow,True
flower,yellow,12,a photo of a yellow flower,flower/yellow/seed_0012.png,flower,white,flower,white,False
flower,yellow,13,a photo of a yellow flower,flower/yellow/seed_0013.png,flower,yellow,flower,yellow,True
flower,yellow,14,a photo of a yellow flower,flower/yellow/seed_0014.png,flower,yellow,flower,yellow,True
flower,yellow,15,a photo of a yellow flower,flower/yellow/seed_0015.png,flower,yellow,flower,yellow,True
flower,yellow,16,a photo of a yellow flower,flower/yellow/seed_0016.png,flower,yellow,flower,yellow,True
flower,yellow,17,a photo of a yellow flower,flower/yellow/seed_0017.png,sunflower,yellow,unmatched,yellow,False
flower,yellow,18,a photo of a yellow flower,flower/yellow/seed_0018.png,flowers,yellow,flower,yellow,True
flower,yellow,19,a photo of a yellow flower,flower/yellow/seed_0019.png,flower,yellow,flower,yellow,True
flower,yellow,20,a photo of a yellow flower,flower/yellow/seed_0020.png,flower,yellow,flower,yellow,True
flower,yellow,21,a photo of a yellow flower,flower/yellow/seed_0021.png,flower,yellow,flower,yellow,True
flower,yellow,22,a photo of a yellow flower,flower/yellow/seed_0022.png,flower,yellow,flower,yellow,True
flower,yellow,23,a photo of a yellow flower,flower/yellow/seed_0023.png,flower,yellow,flower,yellow,True
flower,yellow,24,a photo of a yellow flower,flower/yellow/seed_0024.png,flower,yellow,flower,yellow,True
flower,yellow,25,a photo of a yellow flower,flower/yellow/seed_0025.png,flower,purple,flower,purple,False
flower,yellow,26,a photo of a yellow flower,flower/yellow/seed_0026.png,flowers,yellow,flower,yellow,True
flower,yellow,27,a photo of a yellow flower,flower/yellow/seed_0027.png,flower,yellow,flower,yellow,True
flower,yellow,28,a photo of a yellow flower,flower/yellow/seed_0028.png,flower,yellow,flower,yellow,True
flower,yellow,29,a photo of a yellow flower,flower/yellow/seed_0029.png,flower,pink,flower,pink,False
flower,red,0,a photo of a red flower,flower/red/seed_0000.png,flower,red,flower,red,True
flower,red,1,a photo of a red flower,flower/red/seed_0001.png,flower,red,flower,red,True
flower,red,2,a photo of a red flower,flower/red/seed_0002.png,flower,red,flower,red,True
flower,red,3,a photo of a red flower,flower/red/seed_0003.png,flower,red,flower,red,True
flower,red,4,a photo of a red flower,flower/red/seed_0004.png,flower,red,flower,red,True
flower,red,5,a photo of a red flower,flower/red/seed_0005.png,flower,red,flower,red,True
flower,red,6,a photo of a red flower,flower/red/seed_0006.png,flower,red,flower,red,True
flower,red,7,a photo of a red flower,flower/red/seed_0007.png,flower,red,flower,red,True
flower,red,8,a photo of a red flower,flower/red/seed_0008.png,flower,red,flower,red,True
flower,red,9,a photo of a red flower,flower/red/seed_0009.png,flower,red,flower,red,True
flower,red,10,a photo of a red flower,flower/red/seed_0010.png,flower,red,flower,red,True
flower,red,11,a photo of a red flower,flower/red/seed_0011.png,flower,red,flower,red,True
flower,red,12,a photo of a red flower,flower/red/seed_0012.png,flower,red,flower,red,True
flower,red,13,a photo of a red flower,flower/red/seed_0013.png,flower,red,flower,red,True
flower,red,14,a photo of a red flower,flower/red/seed_0014.png,flower,red,flower,red,True
flower,red,15,a photo of a red flower,flower/red/seed_0015.png,flower,red,flower,red,True
flower,red,16,a photo of a red flower,flower/red/seed_0016.png,flower,red,flower,red,True
flower,red,17,a photo of a red flower,flower/red/seed_0017.png,flower,red,flower,red,True
flower,red,18,a photo of a red flower,flower/red/seed_0018.png,flower,red,flower,red,True
flower,red,19,a photo of a red flower,flower/red/seed_0019.png,flower,red,flower,red,True
flower,red,20,a photo of a red flower,flower/red/seed_0020.png,flower,red,flower,red,True
flower,red,21,a photo of a red flower,flower/red/seed_0021.png,flower,red,flower,red,True
flower,red,22,a photo of a red flower,flower/red/seed_0022.png,flower,red,flower,red,True
flower,red,23,a photo of a red flower,flower/red/seed_0023.png,flower,red,flower,red,True
flower,red,24,a photo of a red flower,flower/red/seed_0024.png,flower,red,flower,red,True
flower,red,25,a photo of a red flower,flower/red/seed_0025.png,flower,red,flower,red,True
flower,red,26,a photo of a red flower,flower/red/seed_0026.png,flower,red,flower,red,True
flower,red,27,a photo of a red flower,flower/red/seed_0027.png,flower,red,flower,red,True
flower,red,28,a photo of a red flower,flower/red/seed_0028.png,flower,red,flower,red,True
flower,red,29,a photo of a red flower,flower/red/seed_0029.png,flower,red,flower,red,True
flower,green,0,a photo of a green flower,flower/green/seed_0000.png,flower,purple,flower,purple,False
flower,green,1,a photo of a green flower,flower/green/seed_0001.png,flower,pink,flower,pink,False
flower,green,2,a photo of a green flower,flower/green/seed_0002.png,flower,green,flower,green,True
flower,green,3,a photo of a green flower,flower/green/seed_0003.png,flower,green,flower,green,True
flower,green,4,a photo of a green flower,flower/green/seed_0004.png,flower,yellow,flower,yellow,False
flower,green,5,a photo of a green flower,flower/green/seed_0005.png,flower,green,flower,green,True
flower,green,6,a photo of a green flower,flower/green/seed_0006.png,flower,white,flower,white,False
flower,green,7,a photo of a green flower,flower/green/seed_0007.png,flower,white,flower,white,False
flower,green,8,a photo of a green flower,flower/green/seed_0008.png,flower,green,flower,green,True
flower,green,9,a photo of a green flower,flower/green/seed_0009.png,flower,purple,flower,purple,False
flower,green,10,a photo of a green flower,flower/green/seed_0010.png,flower,green,flower,green,True
flower,green,11,a photo of a green flower,flower/green/seed_0011.png,flower,green,flower,green,True
flower,green,12,a photo of a green flower,flower/green/seed_0012.png,flower,white,flower,white,False
flower,green,13,a photo of a green flower,flower/green/seed_0013.png,flower,green,flower,green,True
flower,green,14,a photo of a green flower,flower/green/seed_0014.png,flower,green,flower,green,True
flower,green,15,a photo of a green flower,flower/green/seed_0015.png,flower,green,flower,green,True
flower,green,16,a photo of a green flower,flower/green/seed_0016.png,flower,green,flower,green,True
flower,green,17,a photo of a green flower,flower/green/seed_0017.png,flower,white,flower,white,False
flower,green,18,a photo of a green flower,flower/green/seed_0018.png,flower,green,flower,green,True
flower,green,19,a photo of a green flower,flower/green/seed_0019.png,flower,green,flower,green,True
flower,green,20,a photo of a green flower,flower/green/seed_0020.png,flower,purple,flower,purple,False
flower,green,21,a photo of a green flower,flower/green/seed_0021.png,flower,green,flower,green,True
flower,green,22,a photo of a green flower,flower/green/seed_0022.png,flower,green,flower,green,True
flower,green,23,a photo of a green flower,flower/green/seed_0023.png,flower,green,flower,green,True
flower,green,24,a photo of a green flower,flower/green/seed_0024.png,flower,green,flower,green,True
flower,green,25,a photo of a green flower,flower/green/seed_0025.png,flower,pink,flower,pink,False
flower,green,26,a photo of a green flower,flower/green/seed_0026.png,flower,green,flower,green,True
flower,green,27,a photo of a green flower,flower/green/seed_0027.png,flower,green,flower,green,True
flower,green,28,a photo of a green flower,flower/green/seed_0028.png,flower,green,flower,green,True
flower,green,29,a photo of a green flower,flower/green/seed_0029.png,flower,green,flower,green,True
flower,pink,0,a photo of a pink flower,flower/pink/seed_0000.png,flower,purple,flower,purple,False
flower,pink,1,a photo of a pink flower,flower/pink/seed_0001.png,flower,pink,flower,pink,True
flower,pink,2,a photo of a pink flower,flower/pink/seed_0002.png,flower,pink,flower,pink,True
flower,pink,3,a photo of a pink flower,flower/pink/seed_0003.png,flower,pink,flower,pink,True
flower,pink,4,a photo of a pink flower,flower/pink/seed_0004.png,flower,pink,flower,pink,True
flower,pink,5,a photo of a pink flower,flower/pink/seed_0005.png,flower,pink,flower,pink,True
flower,pink,6,a photo of a pink flower,flower/pink/seed_0006.png,flower,pink,flower,pink,True
flower,pink,7,a photo of a pink flower,flower/pink/seed_0007.png,flower,pink,flower,pink,True
flower,pink,8,a photo of a pink flower,flower/pink/seed_0008.png,flower,pink,flower,pink,True
flower,pink,9,a photo of a pink flower,flower/pink/seed_0009.png,flower,pink,flower,pink,True
flower,pink,10,a photo of a pink flower,flower/pink/seed_0010.png,flower,pink,flower,pink,True
flower,pink,11,a photo of a pink flower,flower/pink/seed_0011.png,flower,pink,flower,pink,True
flower,pink,12,a photo of a pink flower,flower/pink/seed_0012.png,flower,pink,flower,pink,True
flower,pink,13,a photo of a pink flower,flower/pink/seed_0013.png,flower,pink,flower,pink,True
flower,pink,14,a photo of a pink flower,flower/pink/seed_0014.png,flower,pink,flower,pink,True
flower,pink,15,a photo of a pink flower,flower/pink/seed_0015.png,flower,pink,flower,pink,True
flower,pink,16,a photo of a pink flower,flower/pink/seed_0016.png,flower,pink,flower,pink,True
flower,pink,17,a photo of a pink flower,flower/pink/seed_0017.png,flower,white,flower,white,False
flower,pink,18,a photo of a pink flower,flower/pink/seed_0018.png,flower,pink,flower,pink,True
flower,pink,19,a photo of a pink flower,flower/pink/seed_0019.png,flower,pink,flower,pink,True
flower,pink,20,a photo of a pink flower,flower/pink/seed_0020.png,flower,pink,flower,pink,True
flower,pink,21,a photo of a pink flower,flower/pink/seed_0021.png,flower,pink,flower,pink,True
flower,pink,22,a photo of a pink flower,flower/pink/seed_0022.png,flower,pink,flower,pink,True
flower,pink,23,a photo of a pink flower,flower/pink/seed_0023.png,flower,pink,flower,pink,True
flower,pink,24,a photo of a pink flower,flower/pink/seed_0024.png,flower,pink,flower,pink,True
flower,pink,25,a photo of a pink flower,flower/pink/seed_0025.png,flower,pink,flower,pink,True
flower,pink,26,a photo of a pink flower,flower/pink/seed_0026.png,flower,pink,flower,pink,True
flower,pink,27,a photo of a pink flower,flower/pink/seed_0027.png,flower,purple,flower,purple,False
flower,pink,28,a photo of a pink flower,flower/pink/seed_0028.png,flower,pink,flower,pink,True
flower,pink,29,a photo of a pink flower,flower/pink/seed_0029.png,flower,pink,flower,pink,True
flower,orange,0,a photo of a orange flower,flower/orange/seed_0000.png,flower,purple,flower,purple,False
flower,orange,1,a photo of a orange flower,flower/orange/seed_0001.png,flower,pink,flower,pink,False
flower,orange,2,a photo of a orange flower,flower/orange/seed_0002.png,flower,orange,flower,orange,True
flower,orange,3,a photo of a orange flower,flower/orange/seed_0003.png,flower,orange,flower,orange,True
flower,orange,4,a photo of a orange flower,flower/orange/seed_0004.png,flower,orange,flower,orange,True
flower,orange,5,a photo of a orange flower,flower/orange/seed_0005.png,flower,orange,flower,orange,True
flower,orange,6,a photo of a orange flower,flower/orange/seed_0006.png,flower,orange,flower,orange,True
flower,orange,7,a photo of a orange flower,flower/orange/seed_0007.png,flower,orange,flower,orange,True
flower,orange,8,a photo of a orange flower,flower/orange/seed_0008.png,flower,orange,flower,orange,True
flower,orange,9,a photo of a orange flower,flower/orange/seed_0009.png,flower,orange,flower,orange,True
flower,orange,10,a photo of a orange flower,flower/orange/seed_0010.png,flower,orange,flower,orange,True
flower,orange,11,a photo of a orange flower,flower/orange/seed_0011.png,flower,orange,flower,orange,True
flower,orange,12,a photo of a orange flower,flower/orange/seed_0012.png,flower,orange,flower,orange,True
flower,orange,13,a photo of a orange flower,flower/orange/seed_0013.png,flower,orange,flower,orange,True
flower,orange,14,a photo of a orange flower,flower/orange/seed_0014.png,flower,orange,flower,orange,True
flower,orange,15,a photo of a orange flower,flower/orange/seed_0015.png,flower,orange,flower,orange,True
flower,orange,16,a photo of a orange flower,flower/orange/seed_0016.png,flower,orange,flower,orange,True
flower,orange,17,a photo of a orange flower,flower/orange/seed_0017.png,flower,orange,flower,orange,True
flower,orange,18,a photo of a orange flower,flower/orange/seed_0018.png,flower,orange,flower,orange,True
flower,orange,19,a photo of a orange flower,flower/orange/seed_0019.png,flower,orange,flower,orange,True
flower,orange,20,a photo of a orange flower,flower/orange/seed_0020.png,flower,orange,flower,orange,True
flower,orange,21,a photo of a orange flower,flower/orange/seed_0021.png,flower,orange,flower,orange,True
flower,orange,22,a photo of a orange flower,flower/orange/seed_0022.png,flower,orange,flower,orange,True
flower,orange,23,a photo of a orange flower,flower/orange/seed_0023.png,flower,orange,flower,orange,True
flower,orange,24,a photo of a orange flower,flower/orange/seed_0024.png,flower,orange,flower,orange,True
flower,orange,25,a photo of a orange flower,flower/orange/seed_0025.png,flower,red,flower,red,False
flower,orange,26,a photo of a orange flower,flower/orange/seed_0026.png,flowers,orange,flower,orange,True
flower,orange,27,a photo of a orange flower,flower/orange/seed_0027.png,flower,orange,flower,orange,True
flower,orange,28,a photo of a orange flower,flower/orange/seed_0028.png,flower,orange,flower,orange,True
flower,orange,29,a photo of a orange flower,flower/orange/seed_0029.png,flower,orange,flower,orange,True
flower,purple,0,a photo of a purple flower,flower/purple/seed_0000.png,flower,purple,flower,purple,True
flower,purple,1,a photo of a purple flower,flower/purple/seed_0001.png,flower,purple,flower,purple,True
flower,purple,2,a photo of a purple flower,flower/purple/seed_0002.png,flower,purple,flower,purple,True
flower,purple,3,a photo of a purple flower,flower/purple/seed_0003.png,flower,purple,flower,purple,True
flower,purple,4,a photo of a purple flower,flower/purple/seed_0004.png,flower,purple,flower,purple,True
flower,purple,5,a photo of a purple flower,flower/purple/seed_0005.png,flower,purple,flower,purple,True
flower,purple,6,a photo of a purple flower,flower/purple/seed_0006.png,flower,purple,flower,purple,True
flower,purple,7,a photo of a purple flower,flower/purple/seed_0007.png,flower,purple,flower,purple,True
flower,purple,8,a photo of a purple flower,flower/purple/seed_0008.png,flower,purple,flower,purple,True
flower,purple,9,a photo of a purple flower,flower/purple/seed_0009.png,flower,purple,flower,purple,True
flower,purple,10,a photo of a purple flower,flower/purple/seed_0010.png,flower,purple,flower,purple,True
flower,purple,11,a photo of a purple flower,flower/purple/seed_0011.png,flower,purple,flower,purple,True
flower,purple,12,a photo of a purple flower,flower/purple/seed_0012.png,flowers,purple,flower,purple,True
flower,purple,13,a photo of a purple flower,flower/purple/seed_0013.png,flower,purple,flower,purple,True
flower,purple,14,a photo of a purple flower,flower/purple/seed_0014.png,flower,purple,flower,purple,True
flower,purple,15,a photo of a purple flower,flower/purple/seed_0015.png,flower,purple,flower,purple,True
flower,purple,16,a photo of a purple flower,flower/purple/seed_0016.png,flower,purple,flower,purple,True
flower,purple,17,a photo of a purple flower,flower/purple/seed_0017.png,flower,purple,flower,purple,True
flower,purple,18,a photo of a purple flower,flower/purple/seed_0018.png,flower,purple,flower,purple,True
flower,purple,19,a photo of a purple flower,flower/purple/seed_0019.png,flower,purple,flower,purple,True
flower,purple,20,a photo of a purple flower,flower/purple/seed_0020.png,flower,purple,flower,purple,True
flower,purple,21,a photo of a purple flower,flower/purple/seed_0021.png,flower,purple,flower,purple,True
flower,purple,22,a photo of a purple flower,flower/purple/seed_0022.png,flower,purple,flower,purple,True
flower,purple,23,a photo of a purple flower,flower/purple/seed_0023.png,flower,purple,flower,purple,True
flower,purple,24,a photo of a purple flower,flower/purple/seed_0024.png,flower,pink,flower,pink,False
flower,purple,25,a photo of a purple flower,flower/purple/seed_0025.png,flower,purple,flower,purple,True
flower,purple,26,a photo of a purple flower,flower/purple/seed_0026.png,flower,purple,flower,purple,True
flower,purple,27,a photo of a purple flower,flower/purple/seed_0027.png,flower,purple,flower,purple,True
flower,purple,28,a photo of a purple flower,flower/purple/seed_0028.png,flower,purple,flower,purple,True
flower,purple,29,a photo of a purple flower,flower/purple/seed_0029.png,flower,purple,flower,purple,True
flower,white,0,a photo of a white flower,flower/white/seed_0000.png,flower,white,flower,white,True
flower,white,1,a photo of a white flower,flower/white/seed_0001.png,flower,purple,flower,purple,False
flower,white,2,a photo of a white flower,flower/white/seed_0002.png,flower,white,flower,white,True
flower,white,3,a photo of a white flower,flower/white/seed_0003.png,flower,white,flower,white,True
flower,white,4,a photo of a white flower,flower/white/seed_0004.png,flower,white,flower,white,True
flower,white,5,a photo of a white flower,flower/white/seed_0005.png,flower,white,flower,white,True
flower,white,6,a photo of a white flower,flower/white/seed_0006.png,flower,white,flower,white,True
flower,white,7,a photo of a white flower,flower/white/seed_0007.png,flower,white,flower,white,True
flower,white,8,a photo of a white flower,flower/white/seed_0008.png,flower,white,flower,white,True
flower,white,9,a photo of a white flower,flower/white/seed_0009.png,flower,white,flower,white,True
flower,white,10,a photo of a white flower,flower/white/seed_0010.png,flower,white,flower,white,True
flower,white,11,a photo of a white flower,flower/white/seed_0011.png,flower,white,flower,white,True
flower,white,12,a photo of a white flower,flower/white/seed_0012.png,flower,white,flower,white,True
flower,white,13,a photo of a white flower,flower/white/seed_0013.png,flower,white,flower,white,True
flower,white,14,a photo of a white flower,flower/white/seed_0014.png,flower,white,flower,white,True
flower,white,15,a photo of a white flower,flower/white/seed_0015.png,flower,white,flower,white,True
flower,white,16,a photo of a white flower,flower/white/seed_0016.png,flower,white,flower,white,True
flower,white,17,a photo of a white flower,flower/white/seed_0017.png,flower,white,flower,white,True
flower,white,18,a photo of a white flower,flower/white/seed_0018.png,flower,white,flower,white,True
flower,white,19,a photo of a white flower,flower/white/seed_0019.png,flower,white,flower,white,True
flower,white,20,a photo of a white flower,flower/white/seed_0020.png,flower,purple,flower,purple,False
flower,white,21,a photo of a white flower,flower/white/seed_0021.png,flower,white,flower,white,True
flower,white,22,a photo of a white flower,flower/white/seed_0022.png,flower,white,flower,white,True
flower,white,23,a photo of a white flower,flower/white/seed_0023.png,flower,white,flower,white,True
flower,white,24,a photo of a white flower,flower/white/seed_0024.png,flower,white,flower,white,True
flower,white,25,a photo of a white flower,flower/white/seed_0025.png,flower,pink,flower,pink,False
flower,white,26,a photo of a white flower,flower/white/seed_0026.png,flower,white,flower,white,True
flower,white,27,a photo of a white flower,flower/white/seed_0027.png,flower,white,flower,white,True
flower,white,28,a photo of a white flower,flower/white/seed_0028.png,flower,white,flower,white,True
flower,white,29,a photo of a white flower,flower/white/seed_0029.png,flower,white,flower,white,True
flower,black,0,a photo of a black flower,flower/black/seed_0000.png,flower,black,flower,black,True
flower,black,1,a photo of a black flower,flower/black/seed_0001.png,flower,pink,flower,pink,False
flower,black,2,a photo of a black flower,flower/black/seed_0002.png,flower,green,flower,green,False
flower,black,3,a photo of a black flower,flower/black/seed_0003.png,flower,black,flower,black,True
flower,black,4,a photo of a black flower,flower/black/seed_0004.png,flower,yellow,flower,yellow,False
flower,black,5,a photo of a black flower,flower/black/seed_0005.png,flower,black,flower,black,True
flower,black,6,a photo of a black flower,flower/black/seed_0006.png,flower,white,flower,white,False
flower,black,7,a photo of a black flower,flower/black/seed_0007.png,flower,black,flower,black,True
flower,black,8,a photo of a black flower,flower/black/seed_0008.png,flower,black,flower,black,True
flower,black,9,a photo of a black flower,flower/black/seed_0009.png,flower,black,flower,black,True
flower,black,10,a photo of a black flower,flower/black/seed_0010.png,flower,black,flower,black,True
flower,black,11,a photo of a black flower,flower/black/seed_0011.png,flower,black,flower,black,True
flower,black,12,a photo of a black flower,flower/black/seed_0012.png,flower,white,flower,white,False
flower,black,13,a photo of a black flower,flower/black/seed_0013.png,flower,white,flower,white,False
flower,black,14,a photo of a black flower,flower/black/seed_0014.png,flower,black,flower,black,True
flower,black,15,a photo of a black flower,flower/black/seed_0015.png,flower,black,flower,black,True
flower,black,16,a photo of a black flower,flower/black/seed_0016.png,flower,yellow,flower,yellow,False
flower,black,17,a photo of a black flower,flower/black/seed_0017.png,flower,black,flower,black,True
flower,black,18,a photo of a black flower,flower/black/seed_0018.png,flower,black,flower,black,True
flower,black,19,a photo of a black flower,flower/black/seed_0019.png,flower,black,flower,black,True
flower,black,20,a photo of a black flower,flower/black/seed_0020.png,flower,purple,flower,purple,False
flower,black,21,a photo of a black flower,flower/black/seed_0021.png,flower,purple,flower,purple,False
flower,black,22,a photo of a black flower,flower/black/seed_0022.png,flower,black,flower,black,True
flower,black,23,a photo of a black flower,flower/black/seed_0023.png,flower,black,flower,black,True
flower,black,24,a photo of a black flower,flower/black/seed_0024.png,flower,black,flower,black,True
flower,black,25,a photo of a black flower,flower/black/seed_0025.png,flower,pink,flower,pink,False
flower,black,26,a photo of a black flower,flower/black/seed_0026.png,flower,black,flower,black,True
flower,black,27,a photo of a black flower,flower/black/seed_0027.png,flower,black,flower,black,True
flower,black,28,a photo of a black flower,flower/black/seed_0028.png,flower,black,flower,black,True
flower,black,29,a photo of a black flower,flower/black/seed_0029.png,flower,pink,flower,pink,False
flower,brown,0,a photo of a brown flower,flower/brown/seed_0000.png,flower,brown,flower,brown,True
flower,brown,1,a photo of a brown flower,flower/brown/seed_0001.png,flower,pink,flower,pink,False
flower,brown,2,a photo of a brown flower,flower/brown/seed_0002.png,flower,yellow,flower,yellow,False
flower,brown,3,a photo of a brown flower,flower/brown/seed_0003.png,flower,red,flower,red,False
flower,brown,4,a photo of a brown flower,flower/brown/seed_0004.png,flower,brown,flower,brown,True
flower,brown,5,a photo of a brown flower,flower/brown/seed_0005.png,flower,brown,flower,brown,True
flower,brown,6,a photo of a brown flower,flower/brown/seed_0006.png,flower,pink,flower,pink,False
flower,brown,7,a photo of a brown flower,flower/brown/seed_0007.png,flower,yellow,flower,yellow,False
flower,brown,8,a photo of a brown flower,flower/brown/seed_0008.png,flower,orange,flower,orange,False
flower,brown,9,a photo of a brown flower,flower/brown/seed_0009.png,flower,brown,flower,brown,True
flower,brown,10,a photo of a brown flower,flower/brown/seed_0010.png,flower,brown,flower,brown,True
flower,brown,11,a photo of a brown flower,flower/brown/seed_0011.png,flower,brown,flower,brown,True
flower,brown,12,a photo of a brown flower,flower/brown/seed_0012.png,flower,brown,flower,brown,True
flower,brown,13,a photo of a brown flower,flower/brown/seed_0013.png,flower,white,flower,white,False
flower,brown,14,a photo of a brown flower,flower/brown/seed_0014.png,flower,brown,flower,brown,True
flower,brown,15,a photo of a brown flower,flower/brown/seed_0015.png,flower,brown,flower,brown,True
flower,brown,16,a photo of a brown flower,flower/brown/seed_0016.png,flower,brown,flower,brown,True
flower,brown,17,a photo of a brown flower,flower/brown/seed_0017.png,flower,brown,flower,brown,True
flower,brown,18,a photo of a brown flower,flower/brown/seed_0018.png,flower,purple,flower,purple,False
flower,brown,19,a photo of a brown flower,flower/brown/seed_0019.png,flower,brown,flower,brown,True
flower,brown,20,a photo of a brown flower,flower/brown/seed_0020.png,flower,purple,flower,purple,False
flower,brown,21,a photo of a brown flower,flower/brown/seed_0021.png,flower,red,flower,red,False
flower,brown,22,a photo of a brown flower,flower/brown/seed_0022.png,flower,yellow,flower,yellow,False
flower,brown,23,a photo of a brown flower,flower/brown/seed_0023.png,flower,red,flower,red,False
flower,brown,24,a photo of a brown flower,flower/brown/seed_0024.png,flower,orange,flower,orange,False
flower,brown,25,a photo of a brown flower,flower/brown/seed_0025.png,flower,red,flower,red,False
flower,brown,26,a photo of a brown flower,flower/brown/seed_0026.png,flower,brown,flower,brown,True
flower,brown,27,a photo of a brown flower,flower/brown/seed_0027.png,flower,brown,flower,brown,True
flower,brown,28,a photo of a brown flower,flower/brown/seed_0028.png,flower,brown,flower,brown,True
flower,brown,29,a photo of a brown flower,flower/brown/seed_0029.png,flower,pink,flower,pink,False
shoe,blue,0,a photo of a blue shoe,shoe/blue/seed_0000.png,shoes,blue,shoe,blue,True
shoe,blue,1,a photo of a blue shoe,shoe/blue/seed_0001.png,shoe,blue,shoe,blue,True
shoe,blue,2,a photo of a blue shoe,shoe/blue/seed_0002.png,shoe,blue,shoe,blue,True
shoe,blue,3,a photo of a blue shoe,shoe/blue/seed_0003.png,shoe,blue,shoe,blue,True
shoe,blue,4,a photo of a blue shoe,shoe/blue/seed_0004.png,shoe,blue,shoe,blue,True
